program,mode,approx_type,N,dist,K,seed,tempo,cycles,instructions,cache_references,cache_misses,checksum,error_abs_mean,error_rel_mean,rmse,error_max
conv_linear_approx,approx,float,2048,1,5,12351,0.096379,1192392624,2531793671,5465138,3658962,-905.902050,0.000000016003,0.000000938655,0.000000021783,0.000000230329
conv_linear_approx,approx,skip_kernel,2048,1,5,12351,0.054665,1015122023,2102973485,4514080,2984977,-882.696339,0.245476512638,14.850910355035,0.308233528243,1.559041098969
conv_malloc_approx,approx,float,2048,1,5,12351,0.095529,1168347071,2352180212,7088293,4821750,-905.902050,0.000000016003,0.000000938655,0.000000021783,0.000000230329
conv_malloc_approx,approx,skip_kernel,2048,1,5,12351,0.050399,981989581,1965845877,5906778,3958330,-882.696339,0.245476512638,14.850910355035,0.308233528243,1.559041098969
conv_linear,exact,none,2048,1,5,12352,0.086808,1136003336,2403981923,5098022,2936564,1114.052548,0,0,0,0
conv_malloc,exact,none,2048,1,5,12352,0.084265,1104221642,2144496801,6095502,3712935,1114.052548,0,0,0,0
conv_linear_approx,approx,float,2048,1,5,12352,0.096881,1182506211,2532361508,5422575,3585624,1114.052625,0.000000015326,0.000000694093,0.000000020843,0.000000216501
conv_linear_approx,approx,skip_kernel,2048,1,5,12352,0.053577,1011446461,2102961657,4435672,2962366,1133.211998,0.238996611340,17.742732430208,0.300148397039,1.509642025266
conv_malloc_approx,approx,float,2048,1,5,12352,0.093107,1170758494,2352095282,7009044,4715200,1114.052625,0.000000015326,0.000000694093,0.000000020843,0.000000216501
conv_malloc_approx,approx,skip_kernel,2048,1,5,12352,0.051063,983737619,1965931891,6045376,3989152,1133.211998,0.238996611340,17.742732430208,0.300148397039,1.509642025266
conv_linear,exact,none,2048,1,5,12353,0.089037,1137483949,2404291354,5277745,2965388,-431.752933,0,0,0,0
conv_malloc,exact,none,2048,1,5,12353,0.086547,1105142377,2145034364,6159341,3716083,-431.752933,0,0,0,0
conv_linear_approx,approx,float,2048,1,5,12353,0.103528,1204804923,2531776011,5400234,3624892,-431.752940,0.000000017273,0.000000653061,0.000000023544,0.000000286080
conv_linear_approx,approx,skip_kernel,2048,1,5,12353,0.054167,1012436695,2104105808,4443089,2980581,-403.562159,0.238046255518,11.842809917738,0.298930659494,1.519372928190
conv_malloc_approx,approx,float,2048,1,5,12353,0.092818,1163123241,2351449419,6968641,4682384,-431.752940,0.000000017273,0.000000653061,0.000000023544,0.000000286080
conv_malloc_approx,approx,skip_kernel,2048,1,5,12353,0.050442,983591724,1965534138,5960030,3970955,-403.562159,0.238046255518,11.842809917738,0.298930659494,1.519372928190
conv_linear,exact,none,2048,1,5,12354,0.086833,1139071995,2405350048,5261592,3002307,-272.752649,0,0,0,0
conv_malloc,exact,none,2048,1,5,12354,0.084128,1103383162,2144679766,5950764,3690600,-272.752649,0,0,0,0
conv_linear_approx,approx,float,2048,1,5,12354,0.095298,1182118089,2532080067,5405323,3606868,-272.752587,0.000000015823,0.000000838485,0.000000021606,0.000000248094
conv_linear_approx,approx,skip_kernel,2048,1,5,12354,0.053216,1009113459,2102970060,4396705,2915359,-306.286176,0.205420294019,11.714303612293,0.257929793564,1.420972154660
conv_malloc_approx,approx,float,2048,1,5,12354,0.093582,1164639513,2351595983,7086968,4732861,-272.752587,0.000000015823,0.000000838485,0.000000021606,0.000000248094
conv_malloc_approx,approx,skip_kernel,2048,1,5,12354,0.050501,983594804,1965821658,5984275,3954013,-306.286176,0.205420294019,11.714303612293,0.257929793564,1.420972154660
conv_linear,exact,none,2048,1,5,12355,0.086874,1137147649,2404079982,5298564,2935474,-866.798456,0,0,0,0
conv_malloc,exact,none,2048,1,5,12355,0.084490,1103876592,2144315129,6032494,3716804,-866.798456,0,0,0,0
conv_linear_approx,approx,float,2048,1,5,12355,0.094978,1186747493,2532308675,5381920,3582401,-866.798480,0.000000018138,0.000000585232,0.000000025191,0.000000296284
conv_linear_approx,approx,skip_kernel,2048,1,5,12355,0.053235,1017443082,2102960266,4567223,2959469,-887.765183,0.245430375079,14.039285934426,0.308218911530,1.560908135430
conv_malloc_approx,approx,float,2048,1,5,12355,0.093418,1166701137,2352390055,7138329,4729693,-866.798480,0.000000018138,0.000000585232,0.000000025191,0.000000296284
conv_malloc_approx,approx,skip_kernel,2048,1,5,12355,0.050483,1003356938,1965759441,5972678,3973571,-887.765183,0.245430375079,14.039285934426,0.308218911530,1.560908135430
conv_linear,exact,none,2048,1,7,12346,0.157306,1427485005,3082139377,7023140,2885756,-1235.124582,0,0,0,0
conv_malloc,exact,none,2048,1,7,12346,0.146352,1358139179,2735351590,6703607,3686726,-1235.124582,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12346,0.173214,1500936890,3409866102,5682473,3614840,-1235.124569,0.000000014735,0.000000698802,0.000000020418,0.000000296296
conv_linear_approx,approx,skip_kernel,2048,1,7,12346,0.076287,1106731913,2430993077,5240038,2997058,-1250.165553,0.193319083117,13.255232769088,0.242971858248,1.298427893211
conv_malloc_approx,approx,float,2048,1,7,12346,0.163993,1455484756,2996518646,7348698,4757543,-1235.124569,0.000000014735,0.000000698802,0.000000020418,0.000000296296
conv_malloc_approx,approx,skip_kernel,2048,1,7,12346,0.070327,1080104459,2210789446,6539850,3980236,-1250.165553,0.193319083117,13.255232769088,0.242971858248,1.298427893211
conv_linear,exact,none,2048,1,7,12347,0.157098,1427534447,3082720911,6881914,2951412,1054.984289,0,0,0,0
conv_malloc,exact,none,2048,1,7,12347,0.146340,1358838596,2735579001,7096004,3689186,1054.984289,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12347,0.173534,1502621165,3410027235,5831738,3641508,1054.984188,0.000000015769,0.000000778473,0.000000021861,0.000000263822
conv_linear_approx,approx,skip_kernel,2048,1,7,12347,0.076067,1102788422,2430985236,5248350,2995833,1097.064382,0.207404850559,16.151685532634,0.260723546065,1.405473947179
conv_malloc_approx,approx,float,2048,1,7,12347,0.164348,1453945810,2996540821,7316735,4767382,1054.984188,0.000000015769,0.000000778473,0.000000021861,0.000000263822
conv_malloc_approx,approx,skip_kernel,2048,1,7,12347,0.069153,1058987968,2211033481,6515707,3983728,1097.064382,0.207404850559,16.151685532634,0.260723546065,1.405473947179
conv_linear,exact,none,2048,1,7,12348,0.157713,1428074286,3082170913,6984574,2946177,-9.538592,0,0,0,0
conv_malloc,exact,none,2048,1,7,12348,0.146344,1357652867,2735633425,6916707,3686023,-9.538592,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12348,0.173376,1502832298,3410010982,5792902,3579862,-9.538657,0.000000017244,0.000000710241,0.000000024068,0.000000332684
conv_linear_approx,approx,skip_kernel,2048,1,7,12348,0.076231,1111732069,2431130107,5236314,2997282,2.527031,0.176816586337,11.358089070948,0.222236013308,1.149592765277
conv_malloc_approx,approx,float,2048,1,7,12348,0.163853,1452909947,2996619545,7235077,4757137,-9.538657,0.000000017244,0.000000710241,0.000000024068,0.000000332684
conv_malloc_approx,approx,skip_kernel,2048,1,7,12348,0.069045,1059087362,2210906116,6503604,3954429,2.527031,0.176816586337,11.358089070948,0.222236013308,1.149592765277
conv_linear,exact,none,2048,1,7,12349,0.158335,1430837059,3083332518,7181887,3011517,-2383.380963,0,0,0,0
conv_malloc,exact,none,2048,1,7,12349,0.146962,1360173140,2736703674,6935541,3727181,-2383.380963,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12349,0.174194,1506845342,3410873534,5940868,3632280,-2383.380984,0.000000015916,0.000000804710,0.000000022055,0.000000292509
conv_linear_approx,approx,skip_kernel,2048,1,7,12349,0.076936,1112954888,2431261293,5368748,2998363,-2398.017153,0.180893633411,11.825180874172,0.227380123983,1.313237532414
conv_malloc_approx,approx,float,2048,1,7,12349,0.164169,1454260807,2996608053,7225597,4779520,-2383.380984,0.000000015916,0.000000804710,0.000000022055,0.000000292509
conv_malloc_approx,approx,skip_kernel,2048,1,7,12349,0.068994,1064529174,2210523144,6481517,3968128,-2398.017153,0.180893633411,11.825180874172,0.227380123983,1.313237532414
conv_linear,exact,none,2048,1,7,12350,0.157129,1567603691,3083078138,7193738,2958779,-1275.365342,0,0,0,0
conv_malloc,exact,none,2048,1,7,12350,0.146381,1372590114,2735508770,6909567,3664003,-1275.365342,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12350,0.173997,1503887157,3411096959,5803414,3607763,-1275.365389,0.000000015476,0.000001155369,0.000000021356,0.000000245480
conv_linear_approx,approx,skip_kernel,2048,1,7,12350,0.076485,1106247882,2431040517,5426532,2959779,-1230.777809,0.208803797898,23.440579429925,0.262459676681,1.387547489026
conv_malloc_approx,approx,float,2048,1,7,12350,0.163997,1455415807,2996988090,7326024,4785612,-1275.365389,0.000000015476,0.000001155369,0.000000021356,0.000000245480
conv_malloc_approx,approx,skip_kernel,2048,1,7,12350,0.071430,1068110376,2211697114,6568168,3996810,-1230.777809,0.208803797898,23.440579429925,0.262459676681,1.387547489026
conv_linear,exact,none,2048,1,7,12351,0.157517,1428493736,3082200122,7145661,2945584,-935.835579,0,0,0,0
conv_malloc,exact,none,2048,1,7,12351,0.146331,1358230875,2735383308,7007802,3665832,-935.835579,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12351,0.174811,1503411067,3411162176,5715014,3623159,-935.835544,0.000000015307,0.000002621783,0.000000021306,0.000000248383
conv_linear_approx,approx,skip_kernel,2048,1,7,12351,0.076594,1116227676,2431755720,5361139,3007298,-956.072401,0.221677973571,53.752911040570,0.278610049310,1.398743326830
conv_malloc_approx,approx,float,2048,1,7,12351,0.163882,1462347034,2996522969,7320809,4782525,-935.835544,0.000000015307,0.000002621783,0.000000021306,0.000000248383
conv_malloc_approx,approx,skip_kernel,2048,1,7,12351,0.069446,1060777704,2211480165,6543743,3987057,-956.072401,0.221677973571,53.752911040570,0.278610049310,1.398743326830
conv_linear,exact,none,2048,1,7,12352,0.157434,1428264082,3082256723,7118867,2969374,1038.680978,0,0,0,0
conv_malloc,exact,none,2048,1,7,12352,0.146299,1358374872,2735539237,6968677,3677189,1038.680978,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12352,0.174210,1527016784,3411028508,5816958,3662009,1038.681063,0.000000015957,0.000000763180,0.000000022309,0.000000276083
conv_linear_approx,approx,skip_kernel,2048,1,7,12352,0.076913,1106464306,2432238944,5238271,3031795,1041.982345,0.185980812697,13.457187534316,0.233714063898,1.294430396778
conv_malloc_approx,approx,float,2048,1,7,12352,0.164835,1487226464,2997071982,7270406,4786658,1038.681063,0.000000015957,0.000000763180,0.000000022309,0.000000276083
conv_malloc_approx,approx,skip_kernel,2048,1,7,12352,0.069098,1060975767,2210724797,6487424,3971716,1041.982345,0.185980812697,13.457187534316,0.233714063898,1.294430396778
conv_linear,exact,none,2048,1,7,12353,0.157603,1428258141,3083347579,6818736,2988621,-391.338421,0,0,0,0
conv_malloc,exact,none,2048,1,7,12353,0.146380,1358520432,2735394492,6887289,3693345,-391.338421,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12353,0.173189,1500815391,3409835324,5725990,3629182,-391.338452,0.000000016071,0.000000752167,0.000000022349,0.000000284319
conv_linear_approx,approx,skip_kernel,2048,1,7,12353,0.076396,1104163682,2432187442,5464927,3015026,-353.204771,0.213653600410,14.228333934954,0.268627078698,1.440085395781
conv_malloc_approx,approx,float,2048,1,7,12353,0.163993,1459972785,2997531003,7165367,4739823,-391.338452,0.000000016071,0.000000752167,0.000000022349,0.000000284319
conv_malloc_approx,approx,skip_kernel,2048,1,7,12353,0.069659,1069979389,2211055608,6383339,3960373,-353.204771,0.213653600410,14.228333934954,0.268627078698,1.440085395781
conv_linear,exact,none,2048,1,7,12354,0.157461,1428113536,3082442340,6970942,2938420,-251.886060,0,0,0,0
conv_malloc,exact,none,2048,1,7,12354,0.146448,1358125569,2735757161,6760423,3680450,-251.886060,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12354,0.173777,1504188349,3411427624,5701976,3657488,-251.886115,0.000000016483,0.000000846434,0.000000022925,0.000000283348
conv_linear_approx,approx,skip_kernel,2048,1,7,12354,0.076076,1109282088,2431381493,5248691,3008672,-279.993793,0.212940113190,15.480446929804,0.267643529182,1.427726453146
conv_malloc_approx,approx,float,2048,1,7,12354,0.164274,1452647088,2996043245,7154653,4741941,-251.886115,0.000000016483,0.000000846434,0.000000022925,0.000000283348
conv_malloc_approx,approx,skip_kernel,2048,1,7,12354,0.069300,1058262610,2210519757,6441667,3966580,-279.993793,0.212940113190,15.480446929804,0.267643529182,1.427726453146
conv_linear,exact,none,2048,1,7,12355,0.157351,1427002129,3082300602,6908045,2966317,-878.850313,0,0,0,0
conv_malloc,exact,none,2048,1,7,12355,0.146847,1361985622,2735748330,6927170,3693582,-878.850313,0,0,0,0
conv_linear_approx,approx,float,2048,1,7,12355,0.174372,1504404302,3411709429,5841079,3639897,-878.850383,0.000000015762,0.000001076196,0.000000021852,0.000000268822
conv_linear_approx,approx,skip_kernel,2048,1,7,12355,0.076077,1103743557,2430675396,5193167,2946250,-890.730666,0.187935078984,15.725019354568,0.236206369943,1.364327980653
conv_malloc_approx,approx,float,2048,1,7,12355,0.163786,1453808314,2996080982,7186286,4736871,-878.850383,0.000000015762,0.000001076196,0.000000021852,0.000000268822
conv_malloc_approx,approx,skip_kernel,2048,1,7,12355,0.069636,1063536401,2211943097,6505783,3997627,-890.730666,0.187935078984,15.725019354568,0.236206369943,1.364327980653
conv_linear,exact,none,2048,2,3,12346,0.049508,574532027,1216324664,4162276,2904096,4183552.326284,0,0,0,0
conv_malloc,exact,none,2048,2,3,12346,0.040161,524134715,1036425177,5553999,3646486,4183552.326284,0,0,0,0
conv_linear_approx,approx,float,2048,2,3,12346,0.063604,638469273,1404198936,5086220,3607758,4183552.376730,0.000000044647,0.000000044584,0.000000059688,0.000000565853
conv_linear_approx,approx,skip_kernel,2048,2,3,12346,0.037648,533234194,1082621526,4183717,2966154,4183577.044253,0.328558499529,0.327244665247,0.428027085171,3.381611511978
conv_malloc_approx,approx,float,2048,2,3,12346,0.057604,606096091,1227101032,6747380,4655203,4183552.376730,0.000000044647,0.000000044584,0.000000059688,0.000000565853
conv_malloc_approx,approx,skip_kernel,2048,2,3,12346,0.036778,510391352,958035848,5622774,4021899,4183577.044253,0.328558499529,0.327244665247,0.428027085171,3.381611511978
conv_linear,exact,none,2048,2,3,12347,0.049798,577020134,1216425412,4245595,2974296,4183829.499778,0,0,0,0
conv_malloc,exact,none,2048,2,3,12347,0.040256,525206366,1036687385,5609813,3596497,4183829.499778,0,0,0,0
conv_linear_approx,approx,float,2048,2,3,12347,0.065408,639634908,1403241236,5111471,3707843,4183829.499561,0.000000041639,0.000000041611,0.000000056199,0.000000568823
conv_linear_approx,approx,skip_kernel,2048,2,3,12347,0.039063,539454794,1082997638,4273843,3155577,4183838.789195,0.332561255504,0.328363739710,0.438755591922,5.116619955972
conv_malloc_approx,approx,float,2048,2,3,12347,0.058722,607672129,1228162475,6924216,4692551,4183829.499561,0.000000041639,0.000000041611,0.000000056199,0.000000568823
conv_malloc_approx,approx,skip_kernel,2048,2,3,12347,0.035736,511281881,960705868,5722109,3868250,4183838.789195,0.332561255504,0.328363739710,0.438755591922,5.116619955972
conv_linear,exact,none,2048,2,3,12348,0.047544,885945117,1217862758,4213153,2874201,4185407.706319,0,0,0,0
conv_malloc,exact,none,2048,2,3,12348,0.040228,524850118,1036389948,5588043,3607093,4185407.706319,0,0,0,0
conv_linear_approx,approx,float,2048,2,3,12348,0.064819,636928125,1404031392,5021682,3566194,4185407.675027,0.000000041783,0.000000041738,0.000000056055,0.000000681315
conv_linear_approx,approx,skip_kernel,2048,2,3,12348,0.038744,535129012,1082566304,4185159,2967380,4185377.279843,0.364560164432,0.359046769684,0.481280870181,4.421994721165
conv_malloc_approx,approx,float,2048,2,3,12348,0.059524,605691985,1226638813,6799162,4745553,4185407.675027,0.000000041783,0.000000041738,0.000000056055,0.000000681315
conv_malloc_approx,approx,skip_kernel,2048,2,3,12348,0.036788,508681583,958620500,5568707,3914899,4185377.279843,0.364560164432,0.359046769684,0.481280870181,4.421994721165
conv_linear,exact,none,2048,2,3,12349,0.048967,576275061,1217225057,4109842,2912551,4188619.389864,0,0,0,0
conv_malloc,exact,none,2048,2,3,12349,0.041286,527017389,1036987833,5574482,3729002,4188619.389864,0,0,0,0
conv_linear_approx,approx,float,2048,2,3,12349,0.065604,640402592,1404022859,5028391,3669235,4188619.436751,0.000000044351,0.000000043956,0.000000059648,0.000000648227
conv_linear_approx,approx,skip_kernel,2048,2,3,12349,0.038907,537164520,1083333707,4165011,3034142,4188628.714454,0.270603467521,0.268283019961,0.353397936636,2.705008131674
conv_malloc_approx,approx,float,2048,2,3,12349,0.060277,608459168,1226810686,6931316,4731427,4188619.436751,0.000000044351,0.000000043956,0.000000059648,0.000000648227
conv_malloc_approx,approx,skip_kernel,2048,2,3,12349,0.036939,509582944,959238410,5595449,3824072,4188628.714454,0.270603467521,0.268283019961,0.353397936636,2.705008131674
conv_linear,exact,none,2048,2,3,12350,0.048892,576844373,1216683674,4280234,2898575,4185186.899687,0,0,0,0
conv_malloc,exact,none,2048,2,3,12350,0.040506,524175302,1036385451,5589229,3600682,4185186.899687,0,0,0,0
conv_linear_approx,approx,float,2048,2,3,12350,0.063590,637543564,1403248595,4972782,3540911,4185186.859994,0.000000050500,0.000000050279,0.000000070694,0.000000901473
conv_linear_approx,approx,skip_kernel,2048,2,3,12350,0.038743,534531219,1082680905,4194892,2955676,4185195.025583,0.512144648346,0.551265530640,0.680416994826,6.766280761582
conv_malloc_approx,approx,float,2048,2,3,12350,0.059750,604077133,1226541422,6748691,4609610,4185186.859994,0.000000050500,0.000000050279,0.000000070694,0.000000901473
conv_malloc_approx,approx,skip_kernel,2048,2,3,12350,0.036726,508725423,957822808,5533825,3781243,4185195.025583,0.512144648346,0.551265530640,0.680416994826,6.766280761582
conv_linear,exact,none,2048,2,3,12351,0.049207,576592516,1216729649,4232521,2863128,4188788.140335,0,0,0,0
